,X,Y,d_X,d_Y,freq
21010,106.9174923,47.92762656,106.820438,47.934378,1
21011,106.8671097,47.91394348,106.9841508,47.9122828,4
21012,106.975261,47.913915,106.8785103,47.91457419,3
21013,106.9177084,48.01520272,106.8264403,47.91048321,1
21014,106.8853426,47.90900311,106.9108206,47.95042665,1
21015,106.762158,47.85693427,106.9841508,47.9122828,1
21016,106.9607572,47.91659351,106.8939898,47.92448303,6
21017,106.929709,47.90094726,106.8863142,47.91493321,3
21018,106.8419351,47.9553921,106.919973,47.92912416,1
21019,106.8863142,47.91493321,106.8741809,47.91133571,2
21020,106.94342,47.91061447,106.9116012,47.87704963,3
21021,106.9177467,47.91665621,106.9750869,47.91412679,7
21022,106.5899875,47.88940401,106.7872095,47.86543362,1
21023,106.9336482,47.91838281,106.9395262,47.90464668,3
21024,106.9265037,47.91796369,106.8931368,47.97763928,1
21025,106.9650848,47.91623447,106.9753746,47.91060039,6
21026,106.94342,47.91061447,106.9410161,47.9187627,5
21027,106.9159376,47.95821457,106.9435435,47.90953398,1
21028,106.867084,47.922572,106.8838793,47.9112215,9
21029,106.90402,47.92709235,106.9035252,47.91586183,2
21030,106.9265037,47.91796369,106.9224328,47.91311169,1
21031,106.7617814,47.86032509,106.9376081,47.92844978,2
21032,106.8287015,47.96402963,106.838776,47.960157,3
21033,106.8913367,47.91577043,106.8585471,47.91880669,3
21034,106.9432343,47.92659028,106.9149956,47.95446739,4
21035,106.7168799,47.7820111,106.857492,47.88088337,1
21036,106.8472336,47.91211229,106.803483,47.98158307,2
21037,106.8382956,47.95991302,106.8809122,47.92301502,3
21038,106.94342,47.91061447,107.0966977,47.88049184,1
21039,106.9009188,47.90840353,106.9893306,47.91256387,4
21040,106.8382956,47.95991302,106.911037,47.886542,1
21041,106.9436995,47.91458675,107.0966977,47.88049184,1
21042,106.9315037,47.97351683,106.9376688,47.99078325,1
21043,106.6637058,47.83416178,106.7704593,47.85623028,1
21044,106.8994572,47.920269,106.902793,47.95645,3
21045,106.8472336,47.91211229,106.7097663,47.91144456,1
21046,106.8239816,47.91076127,106.7060646,47.9143109,4
21047,106.9287146,47.93000345,106.9703735,47.9241752,3
21048,107.171294,47.82329823,107.1688016,47.81432306,1
21049,106.9077654,47.92828037,106.9410161,47.9187627,16
21050,107.092009,47.91579115,107.0708067,47.91567425,4
21051,106.814397,47.9213895,106.8382956,47.95991302,1
21052,106.9156346,47.91433538,106.889039,47.95182516,11
21053,106.9740109,47.92220039,106.8750073,47.92285328,2
21054,106.9019458,47.92502622,106.889039,47.95182516,5
21055,106.8809122,47.92301502,106.9707554,47.91573182,1
21056,106.9740109,47.92220039,106.872701,47.92239779,1
21057,106.9236886,48.00498333,106.9256834,47.99329058,4
21058,106.9236886,48.00498333,106.9172598,47.96507886,2
21059,106.7655304,47.8560047,106.9075731,47.95259753,1
21060,106.898148,47.89886727,107.0756485,47.91572847,2
21061,106.8828037,47.98556493,106.9156346,47.91433538,1
21062,106.8419351,47.9553921,106.8066762,47.97087173,10
21063,106.920326,47.922543,106.9056174,47.93284361,1
21064,106.9166564,47.88219516,106.914874,47.887174,3
21065,106.8905484,47.90885516,106.9075731,47.95259753,1
21066,106.8278092,47.98403763,106.8149724,47.93710254,1
21067,106.9070327,47.92187954,106.9527392,47.90776832,5
21068,106.814397,47.9213895,106.8913367,47.91577043,1
21069,106.9436995,47.91458675,106.7320508,48.0178398,1
21070,107.2489438,47.76768386,107.1097552,47.87096042,1
21071,106.867097,47.899766,106.8941531,47.92495343,1
21072,106.8323577,47.87166991,106.7617814,47.86032509,9
21073,106.9138588,47.94765906,106.872701,47.92239779,8
21074,106.9815095,47.92360454,106.9318379,47.93516924,5
21075,106.8249466,47.86947843,106.8066919,47.8729264,12
21076,106.7655304,47.8560047,106.8273975,47.96099457,1
21077,106.8249466,47.86947843,106.9269585,47.92686272,2
21078,106.919973,47.92912416,106.9338476,47.9551054,18
21079,106.7505065,47.91499044,106.7824014,47.91291569,11
21080,106.9258977,47.91809592,107.2459174,47.76712022,1
21081,106.762158,47.85693427,106.9224328,47.91311169,1
21082,106.9049823,47.97154327,106.8931368,47.97763928,11
21083,106.9095753,47.91655036,106.9265037,47.91796369,10
21084,106.9144798,47.94322193,106.857492,47.88088337,1
21085,106.6870112,47.93051626,106.7505065,47.91499044,2
21086,106.9387445,47.90789718,106.9893306,47.91256387,8
21087,106.920326,47.922543,107.0338898,47.91766359,1
21088,106.9287146,47.93000345,106.9229022,47.90832738,1
21089,106.9258977,47.91809592,106.8177255,47.86728638,22
21090,106.6870112,47.93051626,106.8686239,47.92225892,1
21091,106.9258977,47.91809592,106.7634086,47.86562238,28
21092,106.781541,47.91859518,106.7765089,47.9136916,4
21093,106.893282,47.90377262,106.9323373,47.91849125,1
21094,106.781541,47.91859518,106.7651403,47.92805124,3
21095,106.9410161,47.9187627,106.9393768,47.95021046,3
21096,106.9149956,47.95446739,106.9177084,48.01520272,1
21097,106.94342,47.91061447,106.9387445,47.90789718,2
21098,107.2412102,47.77738176,106.9650848,47.91623447,1
21099,106.9156346,47.91433538,106.8905484,47.90885516,2
21100,106.9019458,47.92502622,106.9419394,47.92334833,5
21101,106.917102,47.961628,106.9235869,47.98340662,1
21102,106.7946822,47.90818683,106.8177255,47.86728638,1
21103,106.9149956,47.95446739,106.9348874,47.98130082,1
21104,106.8154969,47.91005082,106.713393,47.90859756,6
21105,106.8585471,47.91880669,106.9086355,47.89555188,1
21106,106.9974355,47.91295556,106.9159523,47.9360986,1
21107,106.8264403,47.91048321,106.9753746,47.91060039,2
21108,106.9156346,47.91433538,106.9176128,47.88452861,2
21109,106.9265037,47.91796369,106.8066762,47.97087173,1
21110,107.0338898,47.91766359,106.9318379,47.93516924,1
21111,106.9116781,47.91757682,106.8406411,47.91162692,16
21112,106.7303812,47.84486405,106.7303812,47.84486405,5
21113,107.0008482,47.91260622,106.9269585,47.92686272,1
21114,106.8500677,47.87700034,106.9338476,47.9551054,1
21115,106.8592562,47.91338175,106.893282,47.90377262,2
21116,106.9750869,47.91412679,106.9707554,47.91573182,12
21117,106.919973,47.92912416,107.0012074,47.91253828,4
21118,106.799689,47.90950925,106.8186737,47.91265495,2
21119,106.9144798,47.94322193,106.8276524,47.98980813,1
21120,106.8171204,47.92890525,106.9009188,47.90840353,1
21121,106.9150393,47.91338119,106.8571912,47.90160418,8
21122,106.8239816,47.91076127,106.9650848,47.91623447,2
21123,106.9171308,47.96842904,106.8954091,48.13342992,6
21124,106.9527392,47.90776832,106.9009188,47.90840353,7
21125,106.9841508,47.9122828,106.8686239,47.92225892,1
21126,106.9159523,47.9360986,106.9047982,47.92204227,3
21127,106.9171308,47.96842904,106.8986242,48.06989383,2
21128,106.919973,47.92912416,107.0433737,47.91169016,1
21129,106.8863142,47.91493321,106.9740109,47.92220039,5
21130,106.8592562,47.91338175,106.9387445,47.90789718,2
21131,106.943966,47.91346283,106.9269585,47.92686272,5
21132,106.9342236,47.88972177,106.9095753,47.91655036,5
21133,106.920326,47.922543,106.9672485,47.9375002,11
21134,106.7615763,47.86661221,106.762158,47.85693427,1
21135,106.9419394,47.92334833,106.8913367,47.91577043,1
21136,106.90402,47.92709235,106.898148,47.89886727,1
21137,106.9302997,47.96593618,106.9436995,47.91458675,2
21138,106.975097,47.94655651,106.9751033,47.9143912,1
21139,106.8956025,47.91627554,106.8264403,47.91048321,4
21140,106.9419394,47.92334833,106.8686239,47.92225892,6
21141,106.9703735,47.9241752,106.9260229,47.92302912,2
21142,106.9204901,47.97999023,106.8585471,47.91880669,2
21143,106.9435435,47.90953398,106.9109476,47.92294489,6
21144,106.8958947,47.90187769,106.9419394,47.92334833,3
21145,106.9049823,47.97154327,106.8939898,47.92448303,4
21146,106.8500677,47.87700034,106.9186005,47.92923025,1
21147,106.9070327,47.92187954,106.94342,47.91061447,6
21148,106.8264403,47.91048321,106.9267332,47.89953456,1
21149,106.872701,47.92239779,106.762158,47.85693427,1
21150,106.9750869,47.91412679,107.0053212,47.93023935,1
21151,106.8335809,47.91104248,107.0008482,47.91260622,3
21152,106.9177467,47.91665621,106.7824014,47.91291569,1
21153,106.89729,47.94818145,106.943966,47.91346283,2
21154,106.6771485,47.8427042,106.920326,47.922543,1
21155,106.9740109,47.92220039,107.2519635,47.77664942,1
21156,106.89335,47.90082425,106.9376081,47.92844978,2
21157,106.917102,47.961628,106.929709,47.90094726,1
21158,106.797288,47.890882,106.8686239,47.92225892,1
21159,106.8252727,47.94899686,106.8394637,47.91193466,5
21160,106.8531304,47.91252637,106.7318433,47.9072445,7
21161,106.9247893,47.90439806,106.9323373,47.91849125,2
21162,106.9224328,47.91311169,106.9410161,47.9187627,2
21163,106.9224328,47.91311169,106.8905874,47.91892938,2
21164,106.877551,47.90365904,106.8239816,47.91076127,1
21165,106.9104184,47.90168814,106.8406411,47.91162692,10
21166,106.877551,47.90365904,106.877551,47.90365904,2
21167,106.9224328,47.91311169,106.9893306,47.91256387,8
21168,106.8838793,47.9112215,106.9294768,47.90800708,3
21169,106.8186737,47.91265495,106.8276524,47.98980813,6
21170,106.9056174,47.93284361,106.867097,47.899766,1
21171,107.008702,47.932565,107.0034683,48.05785743,1
21172,106.9435435,47.90953398,106.8871197,47.91430851,1
21173,106.9077654,47.92828037,106.9159523,47.9360986,3
21174,106.9974355,47.91295556,106.9070327,47.92187954,5
21175,106.7230225,47.84701193,106.7634086,47.86562238,1
21176,106.953588,47.98941445,106.9149956,47.95446739,4
21177,106.9130722,47.88082987,106.9265037,47.91796369,5
21178,106.911037,47.886542,106.9090289,47.90003102,12
21179,106.9435471,47.90592892,106.9109476,47.92294489,2
21180,106.8066762,47.97087173,106.803483,47.98158307,5
21181,106.89335,47.90082425,106.920326,47.922543,2
21182,106.9116781,47.91757682,106.8958947,47.90187769,5
21183,106.9499398,47.98101189,106.9432343,47.92659028,1
21184,106.7657232,47.93452936,106.797288,47.890882,1
21185,106.9822424,48.0095537,106.9269585,47.92686272,1
21186,106.8866355,47.92282658,106.8863142,47.91493321,11
21187,107.0143156,47.90677939,106.9916806,47.92400593,1
21188,106.9035252,47.91586183,106.9287146,47.93000345,8
21189,106.9499398,47.98101189,106.8732518,47.92479179,1
21190,106.9077654,47.92828037,106.87877,47.925112,6
21191,106.8571912,47.90160418,106.9258977,47.91809592,1
21192,106.9315037,47.97351683,106.9893306,47.91256387,2
21193,106.9116781,47.91757682,106.9080145,47.93585963,3
21194,106.7505065,47.91499044,106.7060646,47.9143109,4
21195,107.0371845,47.91291577,106.9941393,47.90726059,1
21196,106.762158,47.85693427,106.9435471,47.90592892,2
21197,107.008702,47.932565,106.8168466,47.9203698,1
21198,107.008702,47.932565,106.8130811,47.92141714,1
21199,106.762158,47.85693427,106.9650848,47.91623447,2
21200,106.9144798,47.94322193,106.9436995,47.91458675,5
21201,106.776426,47.90649718,106.8335809,47.91104248,3
21202,106.943966,47.91346283,106.90402,47.92709235,8
21203,106.8741809,47.91133571,106.8838793,47.9112215,1
21204,106.898148,47.89886727,106.9100592,47.90809517,4
21205,106.898148,47.89886727,106.9338095,47.93191811,1
21206,106.8154969,47.91005082,106.9651853,47.93292601,4
21207,106.9703735,47.9241752,106.90402,47.92709235,1
21208,106.9174923,47.92762656,106.8783156,47.92256198,3
21209,106.867097,47.899766,106.9626608,47.92378986,4
21210,106.8571912,47.90160418,106.8406411,47.91162692,4
21211,106.8168466,47.9203698,106.8905874,47.91892938,6
21212,106.9845718,47.91849599,106.8186519,47.91103902,1
21213,106.9305108,47.97131397,106.9436995,47.91458675,1
21214,106.8814545,47.95879459,106.8945739,47.91414048,1
21215,106.7989438,47.92050116,106.7765089,47.9136916,4
21216,106.9703735,47.9241752,106.8785103,47.91457419,2
21217,106.9095753,47.91655036,106.8186737,47.91265495,6
21218,106.8866355,47.92282658,106.8785103,47.91457419,13
21219,106.8103524,47.86507641,106.6268755,47.79231876,1
21220,106.9258977,47.91809592,106.8249466,47.86947843,16
21221,106.9144798,47.94322193,106.9315037,47.97351683,3
21222,106.9740109,47.92220039,106.9247893,47.90439806,1
21223,106.9740109,47.92220039,107.0008482,47.91260622,1
21224,106.7768131,47.85638216,106.7634086,47.86562238,7
21225,106.8973542,47.91530454,106.9047982,47.92204227,8
21226,106.9258977,47.91809592,106.8322187,47.91545652,1
21227,106.9841508,47.9122828,107.0620701,47.91554754,5
21228,106.9410161,47.9187627,106.9009188,47.90840353,3
21229,106.9080145,47.93585963,106.8750073,47.92285328,4
21230,106.8585471,47.91880669,106.8186737,47.91265495,2
21231,106.9269585,47.92686272,106.7634086,47.86562238,1
21232,106.9144798,47.94322193,106.9740109,47.92220039,6
21233,107.0558656,47.91542059,107.0349777,47.90763883,3
21234,106.9916806,47.92400593,106.9174923,47.92762656,3
21235,106.9762278,48.00279671,106.9258977,47.91809592,1
21236,106.7505065,47.91499044,106.797288,47.890882,1
21237,106.8103524,47.86507641,106.9086355,47.89555188,2
21238,106.8154969,47.91005082,106.6675818,47.83702392,3
21239,106.871305,47.89158555,106.9116781,47.91757682,2
21240,106.8863142,47.91493321,106.9845718,47.91849599,9
21241,106.7505065,47.91499044,106.7236382,47.93677506,7
21242,106.9650848,47.91623447,106.9016557,47.9454816,1
21243,106.8883362,47.89746634,106.9009188,47.90840353,1
21244,106.8239816,47.91076127,106.8928977,47.9151463,4
21245,106.7853818,47.8965489,106.7661741,47.92019842,1
21246,106.9260229,47.92302912,106.8948816,47.911276,1
21247,106.9174923,47.92762656,106.9602676,47.90778951,2
21248,106.9118796,47.91837806,106.826081,47.954544,3
21249,106.8773404,47.91804154,106.8592562,47.91338175,4
21250,106.9336482,47.91838281,106.9703735,47.9241752,5
21251,106.9419394,47.92334833,106.879676,47.894527,6
21252,106.867097,47.899766,106.9395262,47.90464668,4
21253,106.8853426,47.90900311,106.9626608,47.92378986,4
21254,106.8592562,47.91338175,106.7857445,47.90524741,5
21255,106.9650848,47.91623447,106.9118796,47.91837806,4
21256,106.8066762,47.97087173,106.9376081,47.92844978,3
21257,107.0053212,47.93023935,106.9149956,47.95446739,1
21258,106.9260229,47.92302912,106.9650848,47.91623447,1
21259,106.9047982,47.92204227,106.9528558,47.92366696,1
21260,106.9378667,48.00201429,106.9318379,47.93516924,1
21261,106.8843912,47.95523656,106.9035252,47.91586183,1
21262,106.9302997,47.96593618,106.9432343,47.92659028,1
21263,107.1203806,47.86357101,106.9527392,47.90776832,1
21264,106.9047982,47.92204227,106.917102,47.961628,1
21265,106.9893306,47.91256387,107.1621865,47.92829495,1
21266,106.8278092,47.98403763,106.919973,47.92912416,1
21267,106.9208656,47.93769109,106.8592562,47.91338175,2
21268,106.9751367,47.93595182,106.9336482,47.91838281,1
21269,106.9047982,47.92204227,106.9109476,47.92294489,4
21270,106.9172598,47.96507886,106.8531304,47.91252637,1
21271,106.9484109,47.91263632,106.9118796,47.91837806,1
21272,106.8548066,47.91988475,106.8186737,47.91265495,1
21273,106.9302997,47.96593618,107.0012074,47.91253828,1
21274,107.0008482,47.91260622,106.9528558,47.92366696,2
21275,106.9009188,47.90840353,106.8180432,47.91709494,1
21276,106.8168466,47.9203698,106.9174923,47.92762656,2
21277,106.7946822,47.90818683,106.7617814,47.86032509,1
21278,106.9256834,47.99329058,106.9236886,48.00498333,5
21279,106.8785103,47.91457419,106.8686239,47.92225892,20
21280,107.0966977,47.88049184,106.9035252,47.91586183,1
21281,106.9159376,47.95821457,106.9435471,47.90592892,1
21282,107.0966977,47.88049184,107.0238353,47.90392028,2
21283,106.9285781,47.92977745,106.9315037,47.97351683,9
21284,106.9142775,47.92789008,106.9235869,47.98340662,1
21285,106.762158,47.85693427,106.8973542,47.91530454,4
21286,106.9285781,47.92977745,106.9177467,47.91665621,5
21287,106.9285781,47.92977745,106.9305108,47.97131397,20
21288,106.9090289,47.90003102,106.9477788,47.9244554,2
21289,106.939972,47.98250638,106.9149956,47.95446739,2
21290,106.9436995,47.91458675,106.8866355,47.92282658,2
21291,106.8180432,47.91709494,106.781541,47.91859518,2
21292,106.9387445,47.90789718,107.0238353,47.90392028,1
21293,107.0433737,47.91169016,106.5497293,47.75221327,2
21294,106.9159285,47.96910766,106.8814245,47.98983414,32
21295,106.898148,47.89886727,106.9703735,47.9241752,14
21296,106.857492,47.88088337,106.7877099,47.86124437,1
21297,106.9258977,47.91809592,106.9735673,48.00987558,5
21298,106.8109443,47.96794133,106.8592562,47.91338175,2
21299,106.9527392,47.90776832,106.9602676,47.90778951,23
21300,106.9527392,47.90776832,106.929709,47.90094726,2
21301,106.9159285,47.96910766,106.8671097,47.91394348,2
21302,106.6870112,47.93051626,106.6826077,47.93629088,1
21303,106.9269585,47.92686272,106.89729,47.94818145,7
21304,106.8531304,47.91252637,106.8252727,47.94899686,12
21305,106.9499398,47.98101189,106.9590604,47.99210919,1
21306,106.9177467,47.91665621,106.9753746,47.91060039,7
21307,106.7060646,47.9143109,106.8406411,47.91162692,2
21308,106.8109443,47.96794133,106.8077773,47.94907534,1
21309,106.8276524,47.98980813,106.8168466,47.9203698,6
21310,106.879676,47.894527,106.9916806,47.92400593,1
21311,106.797288,47.890882,106.867097,47.899766,1
21312,106.9174923,47.92762656,106.9435435,47.90953398,9
21313,106.8905484,47.90885516,106.9109476,47.92294489,2
21314,106.9174923,47.92762656,106.8472336,47.91211229,4
21315,106.8905484,47.90885516,106.9527392,47.90776832,7
21316,106.8130811,47.92141714,106.8323577,47.87166991,3
21317,106.8973542,47.91530454,106.8103524,47.86507641,2
21318,106.5790232,47.75868804,106.7768131,47.85638216,1
21319,106.8571912,47.90160418,106.908429,47.89494495,1
21320,106.9285781,47.92977745,106.87877,47.925112,1
21321,107.0008482,47.91260622,106.8335809,47.91104248,8
21322,106.9841508,47.9122828,107.0558656,47.91542059,5
21323,106.8571912,47.90160418,106.879676,47.894527,12
21324,106.9996824,47.92720438,106.9070327,47.92187954,1
21325,106.9841508,47.9122828,106.9109476,47.92294489,1
21326,106.8956025,47.91627554,106.9272466,47.93113403,2
21327,107.0008482,47.91260622,107.0786366,47.91624233,1
21328,106.9841508,47.9122828,107.1621865,47.92829495,6
21329,106.8571912,47.90160418,106.9090289,47.90003102,2
21330,106.8653794,47.94775418,106.919973,47.92912416,2
21331,106.944161,47.953458,106.9077654,47.92828037,2
21332,106.8571912,47.90160418,106.8323577,47.87166991,5
21333,107.0008482,47.91260622,107.2459174,47.76712022,2
21334,106.9841508,47.9122828,107.0708067,47.91567425,6
21335,106.94342,47.91061447,106.9323373,47.91849125,1
21336,106.7992407,47.86169778,106.874954,47.91438,7
21337,106.8653794,47.94775418,106.8956025,47.91627554,1
21338,106.944161,47.953458,106.9265037,47.91796369,1
21339,106.9269585,47.92686272,106.898148,47.89886727,5
21340,106.9435435,47.90953398,106.8686239,47.92225892,19
21341,106.9272466,47.93113403,106.9186005,47.92923025,1
21342,106.9186005,47.92923025,106.8913367,47.91577043,3
21343,106.9272466,47.93113403,106.90402,47.92709235,1
21344,106.9287146,47.93000345,106.9410161,47.9187627,3
21345,106.8276524,47.98980813,106.8592562,47.91338175,1
21346,106.8750073,47.92285328,106.9138588,47.94765906,3
21347,107.0865748,47.88471693,107.0371845,47.91291577,2
21348,106.9109476,47.92294489,106.9274911,47.97747572,1
21349,106.9058901,47.9042839,106.9110783,47.88244631,1
21350,106.9272466,47.93113403,106.9171308,47.96842904,1
21351,106.8286316,47.97654115,106.8419351,47.9553921,6
21352,106.8472336,47.91211229,106.8604677,47.89862948,3
21353,106.879676,47.894527,106.8863142,47.91493321,4
21354,106.9109476,47.92294489,106.898148,47.89886727,6
21355,107.0012074,47.91253828,106.9753746,47.91060039,2
21356,107.0081606,47.90868826,107.0345585,47.90554616,4
21357,106.9156346,47.91433538,106.8871197,47.91430851,2
21358,106.9315037,47.97351683,106.8939898,47.92448303,1
21359,106.9035252,47.91586183,106.9703735,47.9241752,4
21360,106.8939898,47.92448303,106.9235869,47.98340662,6
21361,106.9156346,47.91433538,106.8264403,47.91048321,4
21362,106.8671097,47.91394348,106.9272466,47.93113403,2
21363,107.0012074,47.91253828,107.0433737,47.91169016,9
21364,106.7946822,47.90818683,106.8973542,47.91530454,1
21365,106.9528558,47.92366696,106.9186005,47.92923025,9
21366,106.9172598,47.96507886,106.9338095,47.93191811,1
21367,106.7630877,47.90740788,106.8941531,47.92495343,1
21368,106.9336482,47.91838281,106.9315037,47.97351683,3
21369,106.9527392,47.90776832,106.8592562,47.91338175,19
21370,106.9090289,47.90003102,106.7946822,47.90818683,1
21371,106.9419394,47.92334833,106.8956025,47.91627554,4
21372,106.9075731,47.95259753,106.8548066,47.91988475,1
21373,106.9974355,47.91295556,106.8531304,47.91252637,14
21374,106.9166564,47.88219516,106.9118796,47.91837806,9
21375,106.879676,47.894527,106.9077654,47.92828037,2
21376,106.8164264,47.92459847,106.8286316,47.97654115,2
21377,106.9968286,47.92446774,107.0053212,47.93023935,9
21378,106.9080145,47.93585963,106.8948816,47.911276,1
21379,106.9650848,47.91623447,107.1715067,47.81793673,1
21380,107.2459174,47.76712022,106.9845718,47.91849599,1
21381,106.9058901,47.9042839,106.9086355,47.89555188,3
21382,107.0806522,47.88677557,106.9841508,47.9122828,1
21383,106.8686239,47.92225892,106.9116012,47.87704963,3
21384,106.8973542,47.91530454,106.8931368,47.97763928,1
21385,106.9171308,47.96842904,106.8773404,47.91804154,1
21386,106.9138588,47.94765906,106.9388297,47.91254655,1
21387,106.8206735,47.95967215,106.8382956,47.95991302,1
21388,106.8500677,47.87700034,106.8905874,47.91892938,2
21389,106.9274272,47.89979984,106.9104184,47.90168814,12
21390,106.797288,47.890882,106.7852092,47.8920732,5
21391,106.9274272,47.89979984,106.9090289,47.90003102,11
21392,106.8783156,47.92256198,106.9108206,47.95042665,1
21393,106.8335809,47.91104248,106.9086355,47.89555188,8
21394,106.797288,47.890882,106.903084,47.94393731,1
21395,106.8739915,47.89495887,106.8439545,47.87484965,1
21396,106.916021,47.89923922,106.9077654,47.92828037,1
21397,106.8154969,47.91005082,106.8066919,47.8729264,3
21398,106.8406411,47.91162692,106.8322187,47.91545652,1
21399,107.0008482,47.91260622,107.1621865,47.92829495,3
21400,106.8531304,47.91252637,106.8103524,47.86507641,1
21401,107.0762637,47.92433316,107.0756485,47.91572847,1
21402,106.8206735,47.95967215,106.8109443,47.96794133,6
21403,106.9602676,47.90778951,107.0558656,47.91542059,1
21404,106.8753484,47.94347267,106.8809122,47.92301502,2
21405,106.89729,47.94818145,106.8809122,47.92301502,1
21406,106.9253559,47.91226029,106.9258977,47.91809592,13
21407,106.9235869,47.98340662,106.917102,47.961628,1
21408,106.7691715,47.90799432,106.8592562,47.91338175,1
21409,107.0143156,47.90677939,106.9336482,47.91838281,2
21410,106.8994572,47.920269,106.8571912,47.90160418,2
21411,106.953588,47.98941445,106.9258977,47.91809592,4
21412,106.9753746,47.91060039,106.9258977,47.91809592,1
21413,106.9274911,47.97747572,106.9159285,47.96910766,10
21414,106.9527392,47.90776832,106.8863142,47.91493321,8
21415,106.8814245,47.98983414,106.8931368,47.97763928,5
21416,106.9047982,47.92204227,106.898148,47.89886727,4
21417,106.9762278,48.00279671,106.9822424,48.0095537,2
21418,106.9116781,47.91757682,106.9118615,47.93955291,2
21419,106.6870112,47.93051626,106.7060646,47.9143109,1
21420,106.9116781,47.91757682,106.9376688,47.99078325,1
21421,106.8838793,47.9112215,106.9602676,47.90778951,10
21422,106.7989438,47.92050116,106.9314076,47.90449247,1
21423,106.9047982,47.92204227,106.8287015,47.96402963,4
21424,106.867097,47.899766,106.8592562,47.91338175,1
21425,106.9336482,47.91838281,106.9941393,47.90726059,1
21426,106.8572618,47.91865096,106.874954,47.91438,1
21427,106.9410161,47.9187627,106.9378389,47.9775016,2
21428,106.8186519,47.91103902,106.872701,47.92239779,3
21429,106.9035252,47.91586183,106.9602676,47.90778951,4
21430,106.929709,47.90094726,106.8686239,47.92225892,5
21431,106.9264965,47.89200722,106.9336482,47.91838281,1
21432,106.8686758,47.91838024,106.8585471,47.91880669,6
21433,106.867084,47.922572,107.171294,47.82329823,1
21434,106.9376081,47.92844978,106.9256834,47.99329058,5
21435,106.7648643,47.92281777,106.8394637,47.91193466,1
21436,106.8335809,47.91104248,106.857492,47.88088337,1
21437,106.9004679,47.91301154,106.9315037,47.97351683,1
21438,106.9349955,47.92240068,106.920326,47.922543,8
21439,106.7706401,47.91754569,106.7505065,47.91499044,2
21440,106.9527392,47.90776832,106.8394637,47.91193466,5
21441,106.8994572,47.920269,106.9016557,47.9454816,8
21442,106.8252727,47.94899686,106.893282,47.90377262,1
21443,106.7445222,47.92154567,106.8500677,47.87700034,1
21444,106.9264965,47.89200722,106.9118796,47.91837806,1
21445,106.9435905,47.98448802,106.953588,47.98941445,1
21446,106.8017588,47.98767706,106.8382956,47.95991302,2
21447,106.9376081,47.92844978,107.0238353,47.90392028,2
21448,106.9707554,47.91573182,106.9968286,47.92446774,3
21449,106.9707554,47.91573182,106.7251368,47.90572732,1
21450,106.8531304,47.91252637,106.9009188,47.90840353,7
21451,106.8103524,47.86507641,106.893282,47.90377262,2
21452,106.8883362,47.89746634,106.9893306,47.91256387,2
21453,106.8783156,47.92256198,106.911037,47.886542,4
21454,107.0238353,47.90392028,106.8753484,47.94347267,1
21455,106.8785103,47.91457419,106.8278092,47.98403763,8
21456,106.9815095,47.92360454,106.8945739,47.91414048,1
21457,106.9410161,47.9187627,106.8249466,47.86947843,1
21458,106.8500677,47.87700034,106.9395262,47.90464668,2
21459,106.9335245,47.95965852,106.9077654,47.92828037,1
21460,106.8866355,47.92282658,106.8814245,47.98983414,4
21461,106.838776,47.960157,106.9488039,47.91804095,1
21462,106.9410161,47.9187627,106.9138588,47.94765906,8
21463,106.9016557,47.9454816,106.9159376,47.95821457,1
21464,106.9410161,47.9187627,106.9052843,48.05262041,2
21465,106.9118796,47.91837806,106.920326,47.922543,8
21466,106.8394637,47.91193466,106.8853426,47.90900311,2
21467,106.6005278,47.76818425,106.657816,47.82700785,1
21468,106.9118796,47.91837806,106.9149956,47.95446739,12
21469,106.911037,47.886542,106.914874,47.887174,7
21470,106.9090289,47.90003102,106.7704593,47.85623028,8
21471,106.8406411,47.91162692,107.0012074,47.91253828,1
21472,106.8531304,47.91252637,106.7847747,47.94277752,2
21473,106.7946822,47.90818683,106.7918339,47.85946649,2
21474,106.9095753,47.91655036,106.87877,47.925112,1
21475,106.9751033,47.9143912,106.898148,47.89886727,1
21476,106.9841508,47.9122828,107.2537762,47.77221344,7
21477,106.8257007,47.99852643,106.8164264,47.92459847,4
21478,106.8828037,47.98556493,106.8585471,47.91880669,1
21479,106.8419351,47.9553921,106.9150393,47.91338119,2
21480,107.0037102,47.90626484,106.9318379,47.93516924,1
21481,106.9265037,47.91796369,106.8994572,47.920269,1
21482,106.89729,47.94818145,106.8843912,47.95523656,16
21483,106.8739915,47.89495887,106.7168799,47.7820111,1
21484,106.8186519,47.91103902,106.871305,47.89158555,1
21485,106.9265037,47.91796369,106.9315037,47.97351683,8
21486,106.8750073,47.92285328,106.919973,47.92912416,2
21487,106.9174923,47.92762656,106.9762278,48.00279671,2
21488,106.9109476,47.92294489,106.9707554,47.91573182,9
21489,106.9208656,47.93769109,106.9016557,47.9454816,3
21490,106.8220841,47.94507343,106.9336482,47.91838281,1
21491,106.7989438,47.92050116,106.9484109,47.91263632,2
21492,106.8239816,47.91076127,106.7877099,47.86124437,2
21493,106.8406411,47.91162692,106.8419351,47.9553921,3
21494,106.6916429,47.924978,106.7505065,47.91499044,4
21495,106.9260229,47.92302912,106.8500677,47.87700034,2
21496,106.9186005,47.92923025,106.8945739,47.91414048,4
21497,106.9707554,47.91573182,106.9749954,47.93269774,11
21498,106.8439545,47.87484965,106.8994572,47.920269,3
